url_id,total_meters,floor,floors_count,district,price
300122469,26.2,6,16,,5000000
298790582,15.8,2,8,Савеловский,5050000
299856723,35.1,3,3,,5125000
299849676,36.2,1,3,,5120000
298901365,35.1,2,3,,5112000
301230391,31.0,1,2,,5100000
300668604,19.5,1,5,Марфино,5149999
301302101,15.8,2,8,Савеловский,5150000
300690911,35.5,1,3,,5150000
293971061,16.9,16,16,Ярославский,5180000
292794694,35.5,1,3,,5150000
300667780,20.3,3,5,Марфино,5155000
297040416,18.5,4,16,Ярославский,5200000
298465782,30.2,5,5,с. Кленово,5200000
292204416,18.5,4,16,Ярославский,5200000
296342825,30.0,6,6,Восточное Измайлово,5249999
293859596,20.6,2,5,Марфино,5230000
300111122,22.5,2,16,Отрадное,5250000
294771543,19.0,1,16,Ярославский,5300000
298276318,41.45,1,3,,5350000
292533826,31.0,2,6,Чертаново Северное,5350000
299925901,30.0,5,5,,5390000
301039188,30.9,3,4,,5350000
299730921,30.1,4,4,,5350000
281954303,23.0,1,12,Ивановское,5444000
298277022,41.5,3,3,,5400000
298104527,41.5,3,3,,5400000
299884766,19.8,2,5,Марфино,5445000
298574101,36.1,5,5,,5499000
293983413,16.6,4,4,Левобережный,5478000
286867547,18.0,4,5,Очаково-Матвеевское,5450000
299105794,34.2,12,12,Чертаново Южное,5500000
298901242,45.4,2,3,,5539000
301160669,15.9,4,6,Вешняки,5500000
298465903,37.6,2,3,,5500000
300718061,27.0,4,5,Даниловский,5500000
298554169,45.3,1,3,,5527000
300433015,21.0,1,5,Пресненский,5500000
296573878,35.0,2,3,,5500000
272186797,46.5,11,24,Головинский,21900000
298979500,43.2,8,9,,6600000
299292766,41.3,9,25,,12500000
298758473,38.1,11,12,Северное Медведково,10000000
301035318,45.1,2,9,Царицыно,14999999
301131805,43.1,2,5,Алексеевский,17800000
295931215,70.6,9,25,Крылатское,21286000
301161161,47.0,6,9,Рязанский,13800000
300658098,38.0,8,9,Останкинский,14990000
301037762,44.0,8,9,Головинский,10200000
272003903,43.0,5,6,Беговой,27999000
300136183,40.3,9,9,Алексеевский,15990000
301061455,43.9,2,5,Измайлово,10690000
301150507,40.0,7,9,Останкинский,16300000
300967746,40.0,6,24,Митино,15999000
300696038,52.0,12,12,Орехово-Борисово Северное,14900000
300964449,38.4,20,22,Южное Тушино,14999000
300793238,44.5,3,9,Восточное Дегунино,14800000
301150741,42.0,4,9,Нагатинский затон,15150000
301280744,25.9,4,5,Перово,7690000
301005919,39.3,12,12,Солнцево,7900000
300908137,44.0,9,9,Даниловский,22900000
301149472,40.0,6,9,Тимирязевский,15990000
300700689,37.9,6,12,Северное Медведково,12500000
301233097,39.0,12,12,Северное Медведково,13200000
300523406,61.6,3,4,Тимирязевский,19300000
301080280,69.1,4,8,Сокольники,19099000
301116607,49.7,3,9,Очаково-Матвеевское,14999000
301074818,52.4,15,16,Останкинский,16700000
299561244,53.6,7,16,Тропарево-Никулино,15000000
298825949,55.0,5,9,Кузьминки,13500000
297563187,46.3,10,14,Свиблово,15490000
300623606,58.2,5,25,Некрасовка,15500000
299871569,44.5,5,9,Отрадное,14500000
299059276,51.1,5,17,Останкинский,15100000
300346058,55.0,15,16,Чертаново Центральное,17690000
301271293,45.6,9,9,Чертаново Северное,14600000
298195728,55.1,2,5,Фили-Давыдково,14900000
301031412,65.1,6,9,,17500000
298668459,53.0,9,12,Ивановское,10900000
300515167,53.1,8,9,,15200000
300822574,47.0,5,14,Аэропорт,14700000
301103264,55.0,7,12,Кузьминки,16850000
299066218,48.5,16,17,Хорошево-Мневники,17500000
296783125,42.8,4,5,Новогиреево,11990000
300776288,60.0,3,14,Старое Крюково,13800000
300666982,65.0,3,3,,13900000
299434812,40.0,8,9,Даниловский,15700000
300282463,45.0,4,9,Чертаново Центральное,14700000
300702817,38.2,3,15,Марьина роща,15000000
299111448,60.5,10,18,Зюзино,21000000
300475447,47.0,5,9,Савёлки,9500000
300666704,42.3,5,9,Останкинский,16490000
300813985,64.0,1,3,,7500000
300687069,42.5,3,8,Сокол,17990000
294269317,44.5,7,9,Покровское-Стрешнево,13000000
301168458,55.6,17,18,Кузьминки,19500000
300269596,50.0,4,9,Очаково-Матвеевское,15700000
300614491,54.0,9,16,Тропарево-Никулино,15500000
301178078,58.9,9,10,Таганский,20000000
301057209,45.0,8,9,Коньково,15900000
300431107,45.9,13,14,Басманный,16500000
299496399,38.0,7,9,Черемушки,15500000
300859558,63.1,7,18,Бирюлево Восточное,12100000
300774268,40.0,9,12,Котловка,14990000
301088596,44.0,6,9,Чертаново Центральное,14100000
299166849,41.2,10,17,Раменки,20500000
299917066,64.2,2,6,Даниловский,29500000
299278062,51.3,9,14,Косино-Ухтомский,13000000
298139494,44.5,3,4,Останкинский,11000000
299389518,42.3,2,8,Аэропорт,19400000
300424388,44.8,4,12,Теплый Стан,13500000
300843530,52.8,12,12,,9500000
300134288,37.0,3,9,Кунцево,13430000
297469165,71.0,5,16,Филевский парк,23500000
300948777,48.0,7,9,Кунцево,18400000
300711644,42.6,2,5,Хамовники,29900000
296203976,60.0,6,9,,19200000
300092420,42.0,6,14,Чертаново Северное,14800000
289779311,43.2,3,25,Филевский парк,18500000
298907222,54.8,1,12,Новогиреево,14200000
300734770,53.9,9,17,Южное Тушино,15950000
300354396,49.0,9,30,Хорошево-Мневники,27000000
297951633,49.8,9,30,Хорошево-Мневники,27000000
300840758,36.0,2,9,Алексеевский,14100000
301152856,55.4,16,22,Хорошевский,21500000
300099334,40.8,8,14,Очаково-Матвеевское,14990000
301209198,58.4,5,5,Измайлово,14500000
298273966,68.85,6,12,,10000000
300074472,55.7,6,23,Ярославский,11500000
299518128,56.3,9,9,Филевский парк,19390000
300789381,65.0,10,12,Соколиная гора,22500000
299776975,45.0,4,9,Кузьминки,12990000
300462013,38.0,8,9,Ломоносовский,16990000
300278455,72.3,9,9,,8200000
301029911,47.2,8,12,Таганский,15500000
300590984,58.8,1,6,Таганский,24700000
300136948,45.0,9,9,Ростокино,14490000
300074441,43.0,9,28,Раменки,24500000
300734140,38.0,4,9,Щукино,17400000
299797037,77.0,7,14,Черемушки,26500000
300829352,53.3,6,12,Бибирево,14000000
300790194,79.6,18,30,Можайский,29500000
298984232,39.0,9,9,Южнопортовый,13200000
300753621,33.2,9,9,Северное Тушино,13000000
301266886,45.3,12,26,Покровское-Стрешнево,27000000
300158466,79.5,5,5,Пресненский,29500000
300527651,62.7,2,34,Хорошево-Мневники,29000000
300073351,43.8,3,5,Нижегородский,10300000
299921350,45.0,6,9,Коньково,15700000
290537372,48.7,3,9,Люблино,10200000
300503865,54.7,4,8,Сокол,21900000
300445763,36.6,6,9,Кузьминки,10500000
300248114,55.1,17,18,Западное Дегунино,16500000
297095339,70.0,17,33,Кунцево,26300000
298554181,67.2,1,5,Покровское-Стрешнево,21500000
300591352,59.7,35,37,Раменки,25000000
300479650,45.3,12,26,Покровское-Стрешнево,25000000
298487950,54.5,5,8,Академический,20000000
285616997,43.0,4,8,Хорошевский,15750000
299862540,47.0,8,9,Нагатино-Садовники,16000000
300182986,52.1,17,22,,17100000
298966070,44.4,2,9,Новогиреево,12000000
300146578,46.8,8,12,Котловка,13500000
295092936,38.4,1,14,Бескудниковский,10150000
300108535,44.3,1,9,Северное Тушино,10700000
300478282,40.9,3,8,Южнопортовый,14300000
293819595,40.0,10,12,Можайский,13000000
292233379,51.8,3,12,Северное Тушино,5500000
301251904,37.3,6,9,Черемушки,16200000
298157794,41.0,1,5,Аэропорт,11990000
297249992,61.0,11,17,,14500000
301129802,50.0,7,26,Алексеевский,24999000
298829548,45.0,2,12,Царицыно,11450000
300476400,45.4,5,9,Ломоносовский,17900000
299154733,44.9,11,21,Сокольники,13900000
297720778,54.4,11,21,Хорошево-Мневники,22290000
286258865,56.1,8,27,Лефортово,23300000
300134888,46.6,9,9,Кунцево,15900000
300392847,52.0,12,12,Орехово-Борисово Южное,12550000
294502101,41.0,1,5,Аэропорт,12300000
300707466,57.0,3,5,Можайский,14998888
298752564,57.8,2,17,Отрадное,16500000
298169210,53.1,8,16,Орехово-Борисово Южное,12300000
299698083,48.1,12,12,,10500000
298058278,53.5,16,17,Бирюлево Западное,12950000
292391101,49.9,12,12,Теплый Стан,13700000
294650908,51.0,6,6,Таганский,24000000
298559227,54.1,3,10,Даниловский,22800000
297277055,49.9,8,16,Очаково-Матвеевское,18200000
298841043,46.6,11,17,,14900000
300463375,52.0,4,12,Хорошево-Мневники,15200000
300561341,45.0,6,9,Хорошево-Мневники,13300000
300231956,48.2,3,5,,8500000
300387196,44.7,11,12,Головинский,14500000
297839099,61.4,6,24,Сокол,28000000
299322359,40.9,14,25,Марьино,15490000
300209487,45.0,2,9,Кузьминки,11500000
300841537,44.0,17,17,Печатники,14500000
301233886,45.0,5,9,Можайский,16950000
299853557,44.3,3,9,Тропарево-Никулино,13750000
301109994,44.4,4,9,Чертаново Южное,11500000
301235109,51.0,3,4,Кунцево,15550000
301235150,45.0,4,9,Вешняки,14500000
296801651,44.7,5,8,Донской,14490000
300656537,44.7,2,5,Кузьминки,12000000
298574118,41.0,3,12,,10850000
300020827,65.0,8,22,,18700000
300486607,44.8,1,5,Перово,12400000
300420565,54.0,10,17,Бескудниковский,18900000
301168690,48.2,8,8,Ломоносовский,19000000
300660030,59.0,9,9,Печатники,17200000
301037884,52.0,12,12,Отрадное,14400000
298502665,68.5,18,24,Солнцево,20500000
298002960,41.1,27,41,Раменки,17990000
299507088,40.1,2,3,Тверской,24900000
300268613,40.0,2,22,Покровское-Стрешнево,18380000
297814123,54.0,16,30,Щукино,23900000
300112210,52.6,6,14,Лефортово,18500000
301033529,54.8,17,17,Алтуфьевский,15000000
301106779,45.1,5,5,Перово,12500000
298676131,58.0,22,24,Хорошево-Мневники,22100000
288417350,39.6,2,28,Покровское-Стрешнево,13000000
297256144,42.6,3,49,Хорошево-Мневники,23900000
296383351,64.0,9,11,,16000000
298501611,38.2,8,9,Южнопортовый,14950000
299466286,45.0,4,9,Богородское,12200000
300882352,40.0,5,14,,13300000
299714188,43.9,4,9,Коптево,13300000
299757704,56.0,3,18,Покровское-Стрешнево,22500000
298479278,53.0,9,9,Рязанский,12800000
298942193,60.0,3,18,Бирюлево Восточное,17850000
301039761,53.3,5,12,Лианозово,14200000
301255457,47.6,8,9,Северное Бутово,13750000
299794313,57.6,4,16,Текстильщики,15600000
299890771,38.4,8,12,Останкинский,15400000
301071669,57.6,7,14,,11000000
299856718,52.0,7,17,Солнцево,14825000
300925945,38.0,22,43,Западное Дегунино,16000000
295370894,48.0,6,12,Черемушки,13200000
300368305,42.6,10,42,Котловка,18900000
299674986,58.5,2,22,Перово,16500000
300941905,50.1,4,16,,11700000
294968754,45.0,6,9,Ростокино,15650000
300687883,37.5,7,9,Марфино,15300000
299580417,50.4,3,28,Раменки,26400000
301058205,59.6,20,22,Косино-Ухтомский,15550000
301119076,51.3,17,19,Некрасовка,12300000
301250185,48.0,12,12,Алексеевский,16400000
301292065,42.0,5,9,Южное Тушино,14500000
301302751,41.0,7,9,,15800000
301259458,36.0,3,26,Лефортово,16790000
299849082,49.1,12,18,Останкинский,17500000
299377116,46.0,23,27,Нижегородский,17800000
300344581,52.2,7,9,Текстильщики,13490000
288255306,56.5,9,17,Академический,19789000
299464659,55.5,21,25,Выхино-Жулебино,16000000
301003685,43.8,2,9,Солнцево,12900000
301297467,56.1,2,16,Дмитровский,15500000
300199357,60.2,14,58,Ростокино,21000000
293704749,65.0,4,38,Ростокино,23900000
298320303,70.58,3,21,Сокольники,17500000
295677495,45.2,10,14,Перово,12500000
299768114,53.8,3,17,Бирюлево Восточное,12500000
297401626,44.0,2,9,Лосиноостровский,10300000
298830219,33.9,7,9,Филевский парк,13500000
301276224,53.5,10,14,Марьино,15000000
294664898,54.0,23,25,Люблино,16000000
299798481,39.1,10,12,Северное Измайлово,10950000
300938173,49.5,3,23,Рязанский,15300000
293992671,57.4,8,17,,12000000
300982481,62.8,8,30,Южнопортовый,27350000
299784765,54.6,12,47,Хорошево-Мневники,23900000
293847148,72.0,3,27,Хорошевский,27500000
298227238,69.9,6,32,Хорошево-Мневники,29500000
301234124,54.4,18,21,Даниловский,29000000
298346335,52.7,4,4,,8399999
301229686,70.3,16,18,,15490000
301260555,58.0,13,25,,17290000
298264923,51.4,2,4,Троицк,10200000
296191963,44.4,2,7,Замоскворечье,28990000
292730319,73.2,20,22,Покровское-Стрешнево,24850000
298337821,52.9,16,17,,11900000
299523719,55.0,23,23,Черемушки,15600000
298268474,36.0,15,15,,12200000
300642674,44.9,2,5,Кузьминки,12700000
300522255,58.0,32,33,Западное Дегунино,20899000
301233264,45.0,2,9,Теплый Стан,15600000
298803552,54.0,7,12,Богородское,14800000
299790819,40.0,1,9,Красносельский,22000000
295315263,46.7,3,9,,8300000
295134014,58.0,31,59,Тимирязевский,26200000
301025077,45.0,3,9,Фили-Давыдково,14299000
295316100,61.6,22,42,Филевский парк,27990000
299943744,56.62,3,15,,14200000
300386282,42.3,1,9,Очаково-Матвеевское,14600000
301258381,44.6,1,9,Люблино,9990000
299754804,59.4,1,3,,10800000
299173725,47.4,29,31,Южное Бутово,12460000
300393072,61.5,4,22,Некрасовка,12980000
298565482,37.26,15,21,Хорошевский,15950000
300853753,55.3,4,4,Кунцево,13500000
297468635,64.3,6,16,Даниловский,29200000
297748603,52.0,12,14,Северное Измайлово,13499000
300617244,47.0,11,33,Западное Дегунино,15900000
298169137,53.9,13,22,Богородское,18700000
294082087,46.0,4,5,Алексеевский,13490000
298559075,44.5,5,9,Северное Медведково,15200000
296418852,39.0,11,12,Нагатинский затон,15500000
299223996,56.7,3,9,Северное Тушино,18900000
301023398,51.9,5,18,,17500000
300761908,43.8,3,9,Чертаново Южное,12299999
300737220,50.8,7,14,Выхино-Жулебино,13300000
301124800,57.2,10,17,,13800000
292226828,73.2,8,9,Покровское-Стрешнево,26750000
301139268,66.8,8,17,,15500000
295412249,53.8,8,16,Ясенево,14500000
300858461,45.0,13,17,Алексеевский,26000000
300994437,32.0,2,10,Проспект Вернадского,13500000
298169123,38.0,6,16,,13490000
298217246,40.0,6,16,,13000000
298204732,47.5,9,17,,13150000
300821896,51.0,5,17,Нижегородский,13800000
300104962,62.0,10,24,Можайский,14950000
298195095,59.5,14,19,,13500000
295722812,45.6,8,9,Коптево,12200000
300435235,41.0,6,8,Измайлово,12700000
273859563,37.0,2,10,Ростокино,13700000
300779197,38.4,11,12,Кузьминки,14190000
300868180,52.3,5,12,Зябликово,12400000
299469147,55.6,9,19,,13100000
300723864,45.1,5,9,Гольяново,11000000
295787404,45.0,2,9,Восточное Измайлово,11000000
299509524,37.8,3,12,Нижегородский,11200000
300737758,43.8,2,9,Чертаново Центральное,11500000
299727430,44.7,3,5,Люблино,11600000
300966814,48.2,5,18,Останкинский,11730000
298725493,52.7,6,12,Перово,15500000
296776601,41.0,3,5,Можайский,11950000
301267140,43.0,3,5,Кузьминки,12900000
298705499,55.0,12,12,Косино-Ухтомский,14400000
300342977,53.0,1,25,,11900000
298726692,43.0,5,9,Хорошево-Мневники,15990000
301109885,60.5,11,15,Кунцево,16400000
292772892,73.2,18,22,Покровское-Стрешнево,24600000
300940568,47.7,1,12,Бутырский,13700000
300890818,44.6,4,5,Кузьминки,12500000
299293091,51.0,4,25,Митино,14999000
292544253,39.6,14,17,,9900000
300505215,40.0,6,14,Солнцево,13900000
299399042,54.3,23,25,Люблино,16000000
298264737,58.3,3,3,,9900000
298436420,47.3,1,9,Северное Тушино,10300000
292137172,47.0,11,26,Очаково-Матвеевское,25690000
299457040,45.7,3,9,Богородское,12300000
300062514,52.0,6,24,Черемушки,13150000
299738535,60.5,1,3,,12500000
301003687,35.1,8,25,Кунцево,13050000
300342964,65.7,7,17,,12500000
300592513,43.0,1,9,Зябликово,10500000
300659824,52.0,8,12,Метрогородок,15500000
299601515,40.9,6,8,Измайлово,12699000
300609055,45.5,7,9,Ивановское,10299000
300440179,44.2,2,9,Теплый Стан,12600000
300542057,51.1,2,19,Некрасовка,13800000
298662594,38.0,1,9,Преображенское,10800000
299324934,54.2,3,4,Троицк,12700000
297759977,47.2,7,12,Новогиреево,12700000
292603208,64.4,5,14,,11900000
298277270,60.0,5,9,,10500000
300223179,44.9,4,12,Можайский,14500000
300322032,50.9,7,14,Крюково,14900000
258258419,44.7,3,9,Метрогородок,12490000
297765112,59.6,16,16,,13500000
298038160,58.5,9,14,Южное Бутово,14999900
296629472,46.0,2,9,,14500000
300555837,52.1,12,14,Гольяново,15000000
300179706,58.5,2,9,,12900000
300059360,62.1,4,7,,13350000
301103617,32.0,2,10,Проспект Вернадского,13500000
292772970,58.4,22,25,Некрасовка,14900000
299252205,57.0,3,16,Южное Бутово,15700000
296113061,61.3,1,3,,13500000
300576198,52.0,10,14,Лосиноостровский,16000000
300661005,44.7,2,9,Коньково,13300000
299592414,45.6,5,5,Кузьминки,12500000
296661121,43.1,26,26,Нижегородский,13499000
295812473,38.3,1,14,Беговой,14500000
298199257,45.5,7,9,Ивановское,10300000
300742374,59.0,2,18,Останкинский,13500000
300319011,34.1,1,9,Филевский парк,10500000
293619176,57.7,2,9,,9900000
299294667,41.3,9,25,,12500000
300172251,45.7,6,25,Покровское-Стрешнево,14300000
298760229,55.8,6,18,Бирюлево Восточное,13200000
300944500,44.3,5,9,Орехово-Борисово Южное,12550000
299693850,55.2,9,16,,12500000
300284826,54.0,6,16,,14200000
298393551,50.3,1,16,Восточное Дегунино,12999000
300966811,57.5,2,18,Останкинский,13600000
298760140,45.0,1,9,Ясенево,12680000
298799627,45.0,19,29,Очаково-Матвеевское,16400000
299012342,59.0,12,26,Чертаново Южное,16600000
300444005,50.0,3,4,Соколиная гора,16650000
251412268,56.0,3,12,Митино,16700000
299167474,64.0,11,17,Некрасовка,16700000
299938064,55.6,14,14,Кузьминки,16700000
299111468,54.0,7,7,Бутырский,16800000
297610097,56.6,6,16,,16870000
287708624,57.6,21,24,Метрогородок,16990000
300979509,44.0,9,9,Щукино,16950000
292609670,66.3,4,7,Котловка,17000000
299899829,56.3,5,25,,17000000
301131642,54.0,12,16,Можайский,16950000
299895953,52.3,2,30,Можайский,17000000
298382822,62.2,19,26,Нижегородский,16999000
300186533,46.0,4,12,Савеловский,17200000
300825601,72.9,2,13,,17200000
296506433,50.7,8,24,Можайский,17200000
298882868,79.5,5,45,Бирюлево Восточное,17211750
300832241,55.4,19,31,Нижегородский,17500000
300988068,55.4,19,31,Нижегородский,17500000
300545017,71.0,4,5,Фили-Давыдково,17400000
301186651,55.3,23,24,Бескудниковский,17500000
297948750,62.0,8,25,,17500000
299901814,42.4,4,5,Люблино,17500000
285608077,52.0,16,17,Коньково,17700000
300649339,51.1,12,12,Зюзино,17700000
300172066,58.0,11,25,Покровское-Стрешнево,17800000
296778360,52.0,10,12,Мещанский,17900000
299853615,57.4,10,22,Ярославский,17990000
300752408,73.0,5,20,,18000000
295462972,56.6,15,21,Чертаново Южное,17950000
300960723,53.9,13,15,Бутырский,17900000
300929810,42.8,4,5,Фили-Давыдково,17990000
298989856,57.0,3,16,,17990000
295298480,53.4,12,17,Нагорный,17900000
299856835,57.3,18,22,Ярославский,18440000
293095187,53.8,17,17,Раменки,18300000
300733343,53.1,16,17,Отрадное,18300000
300501831,60.2,22,25,Войковский,18500000
301077253,59.6,12,13,Новогиреево,18500000
301129803,37.7,24,27,Очаково-Матвеевское,18500000
301051512,58.2,17,24,Очаково-Матвеевское,19000000
301109863,58.0,2,19,Кунцево,18900000
300716623,56.4,14,24,Зюзино,19000000
298844641,59.0,19,22,Обручевский,18990000
296314137,53.0,13,17,Нагатинский затон,19000000
300794127,48.6,18,23,Чертаново Южное,19500000
295669985,57.4,10,11,Нижегородский,19500000
300449678,53.4,9,16,Южное Тушино,19750000
296923306,61.0,17,22,Бескудниковский,19700000
300013254,60.2,16,25,,19800000
299595089,45.2,4,8,Красносельский,19990000
300999268,51.3,7,17,Таганский,19800000
294564627,50.5,12,22,Донской,19800000
299967084,45.0,8,20,Покровское-Стрешнево,19800000
299985394,45.0,16,20,Покровское-Стрешнево,19800000
300288891,58.2,25,25,,20350000
296960235,62.4,3,3,Алексеевский,20500000
299432509,78.4,4,6,Измайлово,20500000
299270701,62.2,19,25,Можайский,20500000
301270080,38.9,3,34,Обручевский,20990000
301233313,71.7,6,16,Гольяново,20990000
297532830,45.0,6,8,Пресненский,20880000
299617369,78.7,7,7,Южнопортовый,20990000
298660598,53.0,18,24,Лефортово,21000000
301273973,45.0,3,9,Академический,21300000
300155468,57.1,21,24,Можайский,21500000
292808866,38.0,2,10,Пресненский,21660000
299652366,39.0,17,17,Войковский,21900000
299687287,44.9,7,8,Сокол,21900000
299526673,58.0,2,12,Богородское,22500000
299944236,45.15,4,19,Алексеевский,22500000
300344494,38.0,17,24,Даниловский,22500000
296437093,55.1,1,5,Южное Тушино,22600000
291584973,40.0,6,9,Беговой,22900000
300663253,43.1,22,41,Хорошево-Мневники,22800000
285542196,66.4,6,26,Западное Дегунино,22900000
301084020,57.5,10,26,Лефортово,23500000
295719676,69.0,7,8,Ломоносовский,23490000
299300790,47.5,14,23,Хорошево-Мневники,23500000
297874677,43.0,3,41,Западное Дегунино,23700000
300813354,64.0,15,29,Нижегородский,23800000
301060519,61.0,18,25,Обручевский,23900000
291703959,61.0,2,25,Даниловский,24000000
300770612,56.0,3,27,Хорошевский,24300000
285149970,61.8,18,25,Щукино,24500000
299368217,56.1,7,8,Пресненский,24450000
301183317,69.8,16,17,Ломоносовский,24800000
300866936,40.1,6,9,Пресненский,25000000
301042196,53.1,20,22,Хорошево-Мневники,24900000
298758094,80.0,23,24,Хорошево-Мневники,25000000
299244228,47.0,4,9,Даниловский,24900000
297990129,46.7,2,29,Головинский,25000000
299370205,65.0,2,17,Раменки,25590000
301168869,56.0,2,7,Таганский,25500000
297358942,45.0,2,20,Хорошево-Мневники,25500000
299141046,56.0,2,23,Хорошево-Мневники,25500000
297325651,64.5,33,41,Раменки,25790000
297492465,45.6,11,26,Очаково-Матвеевское,25700000
298802938,55.0,4,22,Щукино,25900000
300269883,62.0,15,20,Алексеевский,25990000
297244904,48.0,8,12,Тверской,26000000
300575899,40.0,14,46,Даниловский,26000000
301045080,56.0,9,26,Лефортово,25950000
300266408,71.5,8,20,Обручевский,26350000
296423747,63.0,5,10,Басманный,26500000
297949772,65.7,6,27,Нагорный,26690000
298536526,60.5,5,21,Хорошево-Мневники,26500000
297593133,100.0,1,4,Сокольники,26500000
298657116,62.7,8,16,Таганский,26800000
300235680,49.8,9,30,Хорошево-Мневники,27000000
301027232,44.4,3,42,Филевский парк,27000000
300142098,54.0,21,24,Хорошево-Мневники,27000000
301229864,69.0,4,40,Даниловский,27450000
298564868,68.3,3,6,Пресненский,27600000
300250542,64.4,17,19,Хорошево-Мневники,28000000
300016363,54.6,15,41,Раменки,27970000
299696623,40.9,5,7,Хамовники,28000000
300477880,52.5,10,12,Таганский,28000000
282724447,52.4,8,24,Свиблово,27800000
300545062,55.0,5,14,Даниловский,28300000
300386935,44.3,10,33,Хорошево-Мневники,28500000
300830730,81.0,9,25,Митино,28500000
297830322,65.0,25,29,Раменки,28600000
300155324,57.8,3,14,Донской,28500000
280701152,56.4,6,19,Хорошево-Мневники,28800000
296267485,63.7,3,20,Алексеевский,28700000
300542685,43.4,5,7,Арбат,28999000
301179351,67.0,3,12,Покровское-Стрешнево,29000000
297677928,49.8,6,22,Красносельский,28990000
295047565,63.0,13,28,Тропарево-Никулино,29000000
298519060,52.0,5,19,Хорошево-Мневники,29200000
299349779,66.3,11,17,Нагатино-Садовники,29000000
299968105,68.0,9,19,Алексеевский,29000000
297037407,67.0,4,18,Нагатинский затон,29500000
281250233,62.0,7,21,Свиблово,29500000
297686814,68.0,14,17,Алексеевский,29990000
298935091,72.7,11,14,Черемушки,29800000
300067196,45.0,4,5,,5700000
296564566,44.3,4,5,,5700000
298036394,37.0,6,7,Южное Бутово,6890000
297593550,43.2,5,5,,7000000
298476279,30.0,3,6,Чертаново Северное,7500000
296710894,45.3,1,5,,7500000
299166358,51.8,2,3,,7500000
295221425,47.3,5,5,,7600000
300510347,52.5,2,3,,8200000
300869323,44.4,9,9,,8300000
300067979,53.2,3,3,,8400000
297903356,46.6,5,8,,8850000
297309017,40.6,4,14,,8999999
298216966,53.6,1,3,,8900000
300484873,33.9,15,27,,9300000
300662115,45.6,1,9,Марьино,9350000
299764810,46.0,5,5,,9500000
296440966,56.1,12,12,,9600000
300054601,38.2,10,12,Гольяново,9700000
296470480,44.0,8,9,Вешняки,9699999
301057354,41.2,23,24,,9800000
281855495,44.0,1,4,Печатники,9800000
294594668,37.4,7,9,Кузьминки,9900000
294453097,45.0,9,9,Вешняки,9950000
299169755,62.0,6,9,,10000000
299453449,44.0,8,9,Дмитровский,10100000
297562053,44.6,4,9,Метрогородок,10100000
300895600,45.0,2,9,Орехово-Борисово Северное,10200000
299631201,44.0,6,25,,10300000
299648689,63.9,3,3,,10300000
300104026,40.7,1,9,Ивановское,10299000
298160362,39.1,4,14,Савёлки,10400000
299636831,54.2,9,14,,10500000
300813772,52.6,1,15,,10500000
301265869,47.3,2,12,Савёлки,10500000
299181278,60.5,3,7,,10500000
300776590,45.0,12,12,Рязанский,10600000
300020395,38.1,8,12,Новогиреево,10600000
297094904,58.0,5,13,,10700000
299243760,45.0,1,5,Восточное Измайлово,10750000
301222010,36.0,14,18,,10899000
300283035,52.0,10,17,,10899990
300427206,45.0,5,9,Бескудниковский,10999999
297772406,56.3,17,17,,10900000
301054954,44.5,8,12,Выхино-Жулебино,10990000
299477612,55.15,6,16,Южное Бутово,10900000
300989858,72.0,14,19,,11000000
301109248,54.0,12,14,Крюково,11000000
298806234,65.0,3,3,,11000000
301052737,44.4,4,9,Зябликово,11000000
298472648,47.4,3,14,Восточное Дегунино,11250000
300057827,38.8,8,9,Северное Медведково,11300000
299970340,46.2,7,23,,11300000
300886855,38.6,12,24,,11350000
301036472,38.5,3,12,Строгино,11400000
300151989,38.8,8,9,Северное Медведково,11300000
301156863,47.0,4,14,Солнцево,11300000
292366766,39.3,5,5,Алексеевский,11350000
300867797,38.3,9,12,Котловка,11500000
296482165,44.5,8,9,Ясенево,11500000
299849732,50.8,9,17,Южное Бутово,11500000
299468868,43.0,2,9,Люблино,11500000
300930025,44.5,12,12,Ярославский,11450000
298751220,38.0,2,12,Северное Медведково,11450000
301037786,36.9,10,16,,11500000
300269965,47.0,9,18,Останкинский,11450000
298980315,44.8,2,9,Орехово-Борисово Северное,11600000
300334511,41.0,7,9,Левобережный,11599999
299268934,43.3,4,5,Хорошево-Мневники,11600000
300424622,47.0,2,9,Коньково,11550000
300638883,43.3,4,5,Хорошево-Мневники,11700000
300799030,51.0,12,22,Силино,11700000
300125641,54.2,2,18,,11700000
300967217,46.9,12,14,Печатники,11800000
292398502,71.4,1,4,Новая Москва,11888888
298481554,37.5,5,9,Можайский,11890000
300741380,44.5,4,9,Вешняки,11999000
301301347,48.5,4,4,,11900000
299963104,52.0,12,22,Некрасовка,11980000
294510839,35.3,4,5,Богородское,11999999
297796650,55.2,7,19,Некрасовка,11999000
300924804,53.3,11,12,Северное Медведково,11990000
295806744,48.2,7,11,Лосиноостровский,11950000
278379374,58.0,4,6,,11900000
301217790,45.0,6,9,Отрадное,11990000
300573143,38.6,8,12,Царицыно,12000000
296748773,44.52,3,9,Можайский,12000000
299255479,52.0,7,14,,12100000
298888514,35.7,5,13,Нагатино-Садовники,12000000
299941696,45.0,8,9,Коньково,12000000
288658096,56.5,7,17,,12150000
298716493,54.0,5,9,,12200000
293809114,37.5,5,10,Даниловский,12200000
300994412,53.1,8,16,Орехово-Борисово Южное,12300000
